measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Croatia,Female,15-49 years,Cocaine use disorders,Number,2001,528.9134844,641.7875176,431.1839229
Prevalence,France,Male,5-14 years,Opioid use disorders,Number,1998,0,0,0
Prevalence,France,Female,5-14 years,Opioid use disorders,Number,1998,0,0,0
Prevalence,France,Male,15-49 years,Opioid use disorders,Number,1998,82128.11168,98054.28686,67317.80725
Prevalence,France,Female,15-49 years,Opioid use disorders,Number,1998,41625.09662,52379.50015,32768.89312
Prevalence,France,Male,50-69 years,Opioid use disorders,Number,1998,18696.60669,23078.91048,14984.24803
Prevalence,France,Female,50-69 years,Opioid use disorders,Number,1998,8367.862421,10763.74374,6380.824845
Prevalence,France,Male,70+ years,Opioid use disorders,Number,1998,5976.135766,7370.497307,4719.248151
Prevalence,France,Female,70+ years,Opioid use disorders,Number,1998,3981.42505,5062.600763,3131.562312
Prevalence,Luxembourg,Male,5-14 years,Opioid use disorders,Number,1997,0,0,0
Prevalence,Luxembourg,Female,5-14 years,Opioid use disorders,Number,1997,0,0,0
Prevalence,Luxembourg,Male,15-49 years,Opioid use disorders,Number,1997,1254.02128,1351.160764,1158.778818
Prevalence,Luxembourg,Female,15-49 years,Opioid use disorders,Number,1997,412.7129297,479.8468839,354.7396134
Prevalence,Luxembourg,Male,50-69 years,Opioid use disorders,Number,1997,198.8542969,222.4651267,176.0249247
Prevalence,Luxembourg,Female,50-69 years,Opioid use disorders,Number,1997,68.50789818,82.35443824,56.32936562
Prevalence,Luxembourg,Male,70+ years,Opioid use disorders,Number,1997,38.43439372,46.95219251,31.50595319
Prevalence,Luxembourg,Female,70+ years,Opioid use disorders,Number,1997,25.1125863,31.62488398,19.47411569
Prevalence,Israel,Male,5-14 years,Cocaine use disorders,Number,1999,0,0,0
Prevalence,Israel,Female,5-14 years,Cocaine use disorders,Number,1999,0,0,0
Prevalence,Israel,Male,15-49 years,Cocaine use disorders,Number,1999,2060.704991,2583.113492,1638.01107
Prevalence,Israel,Female,15-49 years,Cocaine use disorders,Number,1999,1027.335915,1268.23195,841.0452749
Prevalence,Israel,Male,50-69 years,Cocaine use disorders,Number,1999,218.1631851,261.8620251,179.0062934
Prevalence,Israel,Female,50-69 years,Cocaine use disorders,Number,1999,140.0372289,165.8432161,118.2315114
Prevalence,Israel,Male,70+ years,Cocaine use disorders,Number,1999,60.89748815,74.02078408,49.93253476
Prevalence,Israel,Female,70+ years,Cocaine use disorders,Number,1999,65.44935917,77.46536881,54.14032842
Prevalence,Israel,Male,5-14 years,Amphetamine use disorders,Number,1999,22.90664009,37.80861891,12.04371736
Prevalence,Israel,Female,5-14 years,Amphetamine use disorders,Number,1999,12.29385381,20.77750481,5.523186331
Prevalence,Israel,Male,15-49 years,Amphetamine use disorders,Number,1999,3021.47849,4199.698247,2077.53689
Prevalence,Israel,Female,15-49 years,Amphetamine use disorders,Number,1999,1696.363878,2363.975968,1173.290863
Prevalence,Israel,Male,50-69 years,Amphetamine use disorders,Number,1999,80.11760223,117.6531155,53.81991852
Prevalence,Israel,Female,50-69 years,Amphetamine use disorders,Number,1999,49.32275889,74.56366686,31.87727791
Prevalence,Israel,Male,70+ years,Amphetamine use disorders,Number,1999,20.77347951,28.51878351,14.1000713
Prevalence,Israel,Female,70+ years,Amphetamine use disorders,Number,1999,20.50020419,29.19259709,13.97276653
Prevalence,Israel,Male,5-14 years,Other drug use disorders,Number,1999,0.029803765,0.068406223,0.002420348
Prevalence,Israel,Female,5-14 years,Other drug use disorders,Number,1999,0.02591947,0.062851404,0.002663131
Prevalence,Israel,Male,15-49 years,Other drug use disorders,Number,1999,1479.420574,1657.948663,1312.745919
Prevalence,Israel,Female,15-49 years,Other drug use disorders,Number,1999,1040.021303,1198.839167,887.3755552
Prevalence,Israel,Male,50-69 years,Other drug use disorders,Number,1999,225.4659637,275.5720739,185.4902626
Prevalence,Israel,Female,50-69 years,Other drug use disorders,Number,1999,237.540813,300.4810365,186.3131624
Prevalence,Israel,Male,70+ years,Other drug use disorders,Number,1999,4.519852967,5.099711617,4.018351916
Prevalence,Israel,Female,70+ years,Other drug use disorders,Number,1999,12.97644545,14.44690407,11.55745593
Prevalence,Lithuania,Male,5-14 years,Opioid use disorders,Number,2000,0,0,0
Prevalence,Lithuania,Female,5-14 years,Opioid use disorders,Number,2000,0,0,0
Prevalence,Lithuania,Male,15-49 years,Opioid use disorders,Number,2000,3723.523701,4150.601078,3372.390752
Prevalence,Lithuania,Female,15-49 years,Opioid use disorders,Number,2000,1392.017058,1650.35889,1151.4615
Prevalence,Lithuania,Male,50-69 years,Opioid use disorders,Number,2000,731.3069686,836.8425925,636.9751726
Prevalence,Lithuania,Female,50-69 years,Opioid use disorders,Number,2000,354.6963588,436.380485,285.1064909
Prevalence,Lithuania,Male,70+ years,Opioid use disorders,Number,2000,131.6054118,167.3920762,102.1053021
Prevalence,Lithuania,Female,70+ years,Opioid use disorders,Number,2000,185.1271056,237.4180714,140.8379128
Prevalence,Lithuania,Male,5-14 years,Cocaine use disorders,Number,2000,0,0,0
Prevalence,Lithuania,Female,5-14 years,Cocaine use disorders,Number,2000,0,0,0
Prevalence,Lithuania,Male,15-49 years,Cocaine use disorders,Number,2000,1370.287129,1668.757589,1133.82358
Prevalence,Lithuania,Female,15-49 years,Cocaine use disorders,Number,2000,234.5440485,289.8007849,184.7188891
Prevalence,Lithuania,Male,50-69 years,Cocaine use disorders,Number,2000,180.1066705,213.0193882,152.0616764
Prevalence,Lithuania,Female,50-69 years,Cocaine use disorders,Number,2000,66.95863585,82.91672465,52.45556599
Prevalence,Lithuania,Male,70+ years,Cocaine use disorders,Number,2000,31.25959851,37.56787404,25.63888607
Prevalence,Lithuania,Female,70+ years,Cocaine use disorders,Number,2000,23.09631615,29.37299567,17.20246917
Prevalence,Lithuania,Male,5-14 years,Amphetamine use disorders,Number,2000,8.03246329,12.95891089,3.965537614
Prevalence,Lithuania,Female,5-14 years,Amphetamine use disorders,Number,2000,3.453765443,6.262385991,1.403387895
Prevalence,Lithuania,Male,15-49 years,Amphetamine use disorders,Number,2000,1855.151502,2470.428413,1348.661014
Prevalence,Lithuania,Female,15-49 years,Amphetamine use disorders,Number,2000,815.7191736,1106.436191,586.7253401
Prevalence,Lithuania,Male,50-69 years,Amphetamine use disorders,Number,2000,77.93742122,110.6763864,54.47354376
Prevalence,Lithuania,Female,50-69 years,Amphetamine use disorders,Number,2000,45.81159186,66.62854597,30.25476988
Prevalence,Lithuania,Male,70+ years,Amphetamine use disorders,Number,2000,10.66416065,14.80398336,7.150828412
Prevalence,Lithuania,Female,70+ years,Amphetamine use disorders,Number,2000,11.34064222,16.65819421,7.124426575
Prevalence,Lithuania,Male,5-14 years,Other drug use disorders,Number,2000,0.013721985,0.031977486,0.001238219
Prevalence,Lithuania,Female,5-14 years,Other drug use disorders,Number,2000,0.013008019,0.03216435,0.001112544
Prevalence,Lithuania,Male,15-49 years,Other drug use disorders,Number,2000,522.3875544,592.2624307,460.6630137
Prevalence,Lithuania,Female,15-49 years,Other drug use disorders,Number,2000,443.8519237,516.8099366,376.0152869
Prevalence,Lithuania,Male,50-69 years,Other drug use disorders,Number,2000,69.40353249,87.01460515,55.08174978
Prevalence,Lithuania,Female,50-69 years,Other drug use disorders,Number,2000,114.715558,143.0805937,90.59553965
Prevalence,Lithuania,Male,70+ years,Other drug use disorders,Number,2000,1.388024632,1.61183484,1.175361476
Prevalence,Lithuania,Female,70+ years,Other drug use disorders,Number,2000,3.500967716,4.151333786,2.912707071
Prevalence,Croatia,Male,5-14 years,Opioid use disorders,Number,1997,0,0,0
Prevalence,Croatia,Female,5-14 years,Opioid use disorders,Number,1997,0,0,0
Prevalence,Croatia,Male,15-49 years,Opioid use disorders,Number,1997,8053.887329,9595.746514,6723.597258
Prevalence,Croatia,Female,15-49 years,Opioid use disorders,Number,1997,1896.639207,2382.675601,1476.60865
Prevalence,Croatia,Male,50-69 years,Opioid use disorders,Number,1997,1377.9732,1752.876592,1066.675934
Prevalence,Croatia,Female,50-69 years,Opioid use disorders,Number,1997,547.9806679,705.7522555,415.5716502
Prevalence,Croatia,Male,70+ years,Opioid use disorders,Number,1997,196.1212131,253.4666667,146.4205394
Prevalence,Croatia,Female,70+ years,Opioid use disorders,Number,1997,258.5225775,340.0591504,196.5372682
Prevalence,Croatia,Male,5-14 years,Cocaine use disorders,Number,1997,0,0,0
Prevalence,Croatia,Female,5-14 years,Cocaine use disorders,Number,1997,0,0,0
Prevalence,Croatia,Male,15-49 years,Cocaine use disorders,Number,1997,1275.242438,1515.647091,1066.001998
Prevalence,Croatia,Female,15-49 years,Cocaine use disorders,Number,1997,550.1045846,663.9987287,451.4375428
Prevalence,Albania,Male,5-14 years,Opioid use disorders,Number,2000,0,0,0
Prevalence,Albania,Female,5-14 years,Opioid use disorders,Number,2000,0,0,0
Prevalence,Albania,Male,15-49 years,Opioid use disorders,Number,2000,2761.266587,3434.265971,2201.955228
Prevalence,Albania,Female,15-49 years,Opioid use disorders,Number,2000,1039.812577,1304.29516,807.2667537
Prevalence,Albania,Male,50-69 years,Opioid use disorders,Number,2000,499.821398,641.1439291,383.349077
Prevalence,Albania,Female,50-69 years,Opioid use disorders,Number,2000,173.6820578,222.6036282,132.4016377
Prevalence,Albania,Male,70+ years,Opioid use disorders,Number,2000,65.60480268,84.43822272,49.29369432
Prevalence,Albania,Female,70+ years,Opioid use disorders,Number,2000,61.33635501,79.42842686,46.27592222
Prevalence,Albania,Male,5-14 years,Cocaine use disorders,Number,2000,0,0,0
Prevalence,Albania,Female,5-14 years,Cocaine use disorders,Number,2000,0,0,0
Prevalence,Albania,Male,15-49 years,Cocaine use disorders,Number,2000,679.2371862,820.4657755,555.1072767
Prevalence,Albania,Female,15-49 years,Cocaine use disorders,Number,2000,364.3053122,442.5901385,292.884963
Prevalence,Albania,Male,50-69 years,Cocaine use disorders,Number,2000,88.7158361,105.2874999,73.92934365
Prevalence,Albania,Female,50-69 years,Cocaine use disorders,Number,2000,61.35801077,74.2412592,50.22536989
Prevalence,Albania,Male,70+ years,Cocaine use disorders,Number,2000,13.9153423,16.95187317,11.44700958
Prevalence,Albania,Female,70+ years,Cocaine use disorders,Number,2000,15.8287006,19.23515023,12.71263595
Prevalence,Albania,Male,5-14 years,Amphetamine use disorders,Number,2000,9.89212778,17.41919263,4.672062457
Prevalence,Albania,Female,5-14 years,Amphetamine use disorders,Number,2000,4.203499249,7.534233998,1.611957407
Prevalence,Albania,Male,15-49 years,Amphetamine use disorders,Number,2000,1452.105711,2045.75423,989.6113486
Prevalence,Albania,Female,15-49 years,Amphetamine use disorders,Number,2000,761.187389,1050.416934,516.7670541
Prevalence,Albania,Male,50-69 years,Amphetamine use disorders,Number,2000,41.37620298,60.49478125,27.58766832
Prevalence,Albania,Female,50-69 years,Amphetamine use disorders,Number,2000,19.97276621,30.59082366,12.68230907
Prevalence,Albania,Male,70+ years,Amphetamine use disorders,Number,2000,4.634968515,6.869516629,2.830055155
Prevalence,Albania,Female,70+ years,Amphetamine use disorders,Number,2000,4.12605878,6.241776176,2.458795682
Prevalence,Albania,Male,5-14 years,Other drug use disorders,Number,2000,0.014301416,0.032501547,0.000976326
Prevalence,Albania,Female,5-14 years,Other drug use disorders,Number,2000,0.014475461,0.033106998,0.000921516
Prevalence,Albania,Male,15-49 years,Other drug use disorders,Number,2000,258.0707507,299.0709504,219.0367329
Prevalence,Albania,Female,15-49 years,Other drug use disorders,Number,2000,305.5047005,356.6882383,256.0067651
Prevalence,Albania,Male,50-69 years,Other drug use disorders,Number,2000,42.72930882,53.96699488,33.48085908
Prevalence,Albania,Female,50-69 years,Other drug use disorders,Number,2000,53.12504603,68.8434747,40.53712812
Prevalence,Albania,Male,70+ years,Other drug use disorders,Number,2000,0.787161722,0.932088183,0.665238508
Prevalence,Albania,Female,70+ years,Other drug use disorders,Number,2000,1.083111166,1.305592657,0.884346743
Prevalence,Serbia,Male,5-14 years,Opioid use disorders,Number,1997,0,0,0
Prevalence,Serbia,Female,5-14 years,Opioid use disorders,Number,1997,0,0,0
Prevalence,Serbia,Male,15-49 years,Opioid use disorders,Number,1997,10975.48678,13407.14249,8928.726132
Prevalence,Serbia,Female,15-49 years,Opioid use disorders,Number,1997,3337.270411,4172.55634,2619.132727
Prevalence,Serbia,Male,50-69 years,Opioid use disorders,Number,1997,2137.062967,2743.615379,1644.189718
Prevalence,Serbia,Female,50-69 years,Opioid use disorders,Number,1997,873.3614725,1120.489035,673.4381986
Prevalence,Serbia,Male,70+ years,Opioid use disorders,Number,1997,346.8402267,454.3215088,254.1270491
Prevalence,Serbia,Female,70+ years,Opioid use disorders,Number,1997,321.886702,421.8269558,244.0525365
Prevalence,Serbia,Male,5-14 years,Cocaine use disorders,Number,1997,0,0,0
Prevalence,Serbia,Female,5-14 years,Cocaine use disorders,Number,1997,0,0,0
Prevalence,Serbia,Male,15-49 years,Cocaine use disorders,Number,1997,1143.383073,1469.540576,887.5680864
Prevalence,Serbia,Female,15-49 years,Cocaine use disorders,Number,1997,333.1103814,416.0602163,259.8578676
Prevalence,Serbia,Male,50-69 years,Cocaine use disorders,Number,1997,198.8077026,246.1593202,155.6175174
Prevalence,Serbia,Female,50-69 years,Cocaine use disorders,Number,1997,91.05710718,117.035448,66.81800673
Prevalence,Serbia,Male,70+ years,Cocaine use disorders,Number,1997,37.90108928,47.73287395,29.62663685
Prevalence,Serbia,Female,70+ years,Cocaine use disorders,Number,1997,23.64407618,31.5444856,16.48194783
Prevalence,Serbia,Male,5-14 years,Amphetamine use disorders,Number,1997,5.244302711,10.66241887,1.037664576
Prevalence,Serbia,Female,5-14 years,Amphetamine use disorders,Number,1997,1.386952096,3.817425605,0.10891796
Prevalence,Serbia,Male,15-49 years,Amphetamine use disorders,Number,1997,1831.112709,2474.144407,1306.504309
Prevalence,Serbia,Female,15-49 years,Amphetamine use disorders,Number,1997,837.0498833,1106.466974,610.1072325
Prevalence,Serbia,Male,50-69 years,Amphetamine use disorders,Number,1997,78.37359044,115.5693406,48.69786934
Prevalence,Serbia,Female,50-69 years,Amphetamine use disorders,Number,1997,42.63486536,66.3661676,23.31212126
Prevalence,Serbia,Male,70+ years,Amphetamine use disorders,Number,1997,11.20487204,17.34106839,6.146301792
Prevalence,Serbia,Female,70+ years,Amphetamine use disorders,Number,1997,9.689773488,15.70154563,4.896546757
Prevalence,Serbia,Male,5-14 years,Other drug use disorders,Number,1997,0.030311436,0.071053573,0.002121889
Prevalence,Serbia,Female,5-14 years,Other drug use disorders,Number,1997,0.03131443,0.072058349,0.002919326
Prevalence,Serbia,Male,15-49 years,Other drug use disorders,Number,1997,923.0877606,1057.929293,801.1197567
Prevalence,Serbia,Female,15-49 years,Other drug use disorders,Number,1997,975.9172399,1139.968113,824.6505889
Prevalence,Serbia,Male,50-69 years,Other drug use disorders,Number,1997,154.2147696,198.6603827,121.1207336
Prevalence,Serbia,Female,50-69 years,Other drug use disorders,Number,1997,227.3786549,297.2180569,178.6909794
Prevalence,Serbia,Male,70+ years,Other drug use disorders,Number,1997,2.935106188,3.534773629,2.392274374
Prevalence,Serbia,Female,70+ years,Other drug use disorders,Number,1997,5.252246492,6.282872895,4.380762193
Prevalence,Italy,Male,5-14 years,Opioid use disorders,Number,1998,0,0,0
Prevalence,Italy,Female,5-14 years,Opioid use disorders,Number,1998,0,0,0
Prevalence,Italy,Male,15-49 years,Opioid use disorders,Number,1998,133161.4896,156151.9699,117733.3172
Prevalence,Italy,Female,15-49 years,Opioid use disorders,Number,1998,40565.56198,48714.79437,33535.46228
Prevalence,Italy,Male,50-69 years,Opioid use disorders,Number,1998,21483.45851,25703.3886,17903.1511
Prevalence,Italy,Female,50-69 years,Opioid use disorders,Number,1998,8310.147509,10510.67824,6556.446843
Prevalence,Italy,Male,70+ years,Opioid use disorders,Number,1998,5726.371357,7074.797769,4568.087451
Prevalence,Italy,Female,70+ years,Opioid use disorders,Number,1998,3351.985222,4320.740553,2578.220699
Prevalence,Italy,Male,5-14 years,Cocaine use disorders,Number,1998,0,0,0
Prevalence,Italy,Female,5-14 years,Cocaine use disorders,Number,1998,0,0,0
Prevalence,Italy,Male,15-49 years,Cocaine use disorders,Number,1998,62507.25458,71946.94381,55112.54961
Prevalence,Italy,Female,15-49 years,Cocaine use disorders,Number,1998,30377.28458,34999.26408,25898.5398
Prevalence,Italy,Male,50-69 years,Cocaine use disorders,Number,1998,11866.85056,13541.96893,10381.56854
Prevalence,Italy,Female,50-69 years,Cocaine use disorders,Number,1998,6253.30414,7133.643092,5404.4776
Prevalence,Italy,Male,70+ years,Cocaine use disorders,Number,1998,3252.793034,3686.121968,2807.552331
Prevalence,Italy,Female,70+ years,Cocaine use disorders,Number,1998,2923.075341,3352.504149,2509.291482
Prevalence,Italy,Male,5-14 years,Amphetamine use disorders,Number,1998,261.7283344,386.560673,162.525797
Prevalence,Italy,Female,5-14 years,Amphetamine use disorders,Number,1998,154.4896932,228.8072633,92.48500942
Prevalence,Italy,Male,15-49 years,Amphetamine use disorders,Number,1998,55357.73519,70649.15912,41541.94178
Prevalence,Italy,Female,15-49 years,Amphetamine use disorders,Number,1998,32553.92607,42019.51385,24159.84699
