measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Bulgaria,Female,15-49 years,Amphetamine use disorders,Number,1998,0.18586035367673395,0.2463515450860521,0.1420555633616521
Deaths,Bulgaria,Male,50-69 years,Amphetamine use disorders,Number,1998,0.0398826883383916,0.05759869798365795,0.029425221075937716
Deaths,Bulgaria,Female,50-69 years,Amphetamine use disorders,Number,1998,0.026488876002968984,0.03574872529490141,0.019941262383379024
Deaths,Bulgaria,Male,70+ years,Amphetamine use disorders,Number,1998,0.003181526114435116,0.005166412826201758,0.002197083480347665
Deaths,Bulgaria,Female,70+ years,Amphetamine use disorders,Number,1998,0.008319145724309149,0.011007613655144435,0.005771108482922023
Deaths,Bulgaria,Male,15-49 years,Other drug use disorders,Number,1998,10.483269562826932,12.109573834992478,8.872175470512335
Deaths,Bulgaria,Female,15-49 years,Other drug use disorders,Number,1998,2.0869636782585497,2.40322467609529,1.804710590276417
Deaths,Bulgaria,Male,50-69 years,Other drug use disorders,Number,1998,4.489526614934244,5.32310636212853,3.791875890310819
Deaths,Bulgaria,Female,50-69 years,Other drug use disorders,Number,1998,1.485043934081604,1.787988276378849,1.234915099272452
Deaths,Bulgaria,Male,70+ years,Other drug use disorders,Number,1998,2.6142175310811413,3.0677429833544223,2.221575130473545
Deaths,Bulgaria,Female,70+ years,Other drug use disorders,Number,1998,2.3382723877846807,2.6811578052857383,2.0287175913874242
Deaths,Estonia,Male,5-14 years,Opioid use disorders,Number,1999,0.0,0.0,0.0
Deaths,Estonia,Female,5-14 years,Opioid use disorders,Number,1999,0.0,0.0,0.0
Deaths,Estonia,Male,15-49 years,Opioid use disorders,Number,1999,20.83517168194638,23.91314273709145,18.077006801843684
Deaths,Estonia,Female,15-49 years,Opioid use disorders,Number,1999,3.6155400358088703,4.159589789348832,3.10591489164852
Deaths,Estonia,Male,50-69 years,Opioid use disorders,Number,1999,3.915994861474885,4.620840166773738,3.309506961581245
Deaths,Estonia,Female,50-69 years,Opioid use disorders,Number,1999,0.9281883182278715,1.1250755346248857,0.759782220527323
Deaths,Estonia,Male,70+ years,Opioid use disorders,Number,1999,0.32530236469819424,0.4021736431659959,0.2603576913710006
Deaths,Estonia,Female,70+ years,Opioid use disorders,Number,1999,0.1645346308420743,0.20283745969242534,0.12956686965947367
Deaths,Estonia,Male,15-49 years,Cocaine use disorders,Number,1999,2.12769494680729,2.7124085099781596,1.627468889831592
Deaths,Estonia,Female,15-49 years,Cocaine use disorders,Number,1999,0.33283978344288084,0.4053479767274108,0.2637350353027238
Deaths,Estonia,Male,50-69 years,Cocaine use disorders,Number,1999,0.388335199463226,0.5168159678753853,0.27963545080152424
Deaths,Estonia,Female,50-69 years,Cocaine use disorders,Number,1999,0.07718607680656668,0.10139806445389893,0.05628008953674536
Deaths,Estonia,Male,70+ years,Cocaine use disorders,Number,1999,0.02129146787135074,0.03159508029505945,0.013430542440627611
Deaths,Estonia,Female,70+ years,Cocaine use disorders,Number,1999,0.0087262191269295,0.01115441561456505,0.006586022754947659
Deaths,Estonia,Male,15-49 years,Amphetamine use disorders,Number,1999,1.079761624040393,1.391050845158407,0.4067966112726429
Deaths,Estonia,Female,15-49 years,Amphetamine use disorders,Number,1999,0.17001765781594266,0.21453517488824903,0.10615903538889666
Deaths,Estonia,Male,50-69 years,Amphetamine use disorders,Number,1999,0.1451309933581516,0.214982354341191,0.10384691964387319
Deaths,Estonia,Female,50-69 years,Amphetamine use disorders,Number,1999,0.03355288912358939,0.07591582548902084,0.02343147787639682
Deaths,Estonia,Male,70+ years,Amphetamine use disorders,Number,1999,0.0065826521740508905,0.0129695104398272,0.004156961046378504
Deaths,Estonia,Female,70+ years,Amphetamine use disorders,Number,1999,0.006880057863192562,0.009720208767977386,0.005105608768070249
Deaths,Estonia,Male,15-49 years,Other drug use disorders,Number,1999,6.059813622356944,7.366801830900746,4.894115134708874
Deaths,Estonia,Female,15-49 years,Other drug use disorders,Number,1999,2.082074300918575,2.470919518204561,1.7595960842224274
Deaths,Estonia,Male,50-69 years,Other drug use disorders,Number,1999,0.6775405814939158,0.9052413919893922,0.5060022897423968
Deaths,Estonia,Female,50-69 years,Other drug use disorders,Number,1999,0.6972965945249745,0.8712727883162297,0.5575084011126004
Deaths,Estonia,Male,70+ years,Other drug use disorders,Number,1999,0.12908269946117717,0.18013278137019892,0.090682122581563
Deaths,Estonia,Female,70+ years,Other drug use disorders,Number,1999,0.3667830639037347,0.4308993249531086,0.31380890486694746
Deaths,Latvia,Male,5-14 years,Opioid use disorders,Number,1999,0.0,0.0,0.0
Deaths,Latvia,Female,5-14 years,Opioid use disorders,Number,1999,0.0,0.0,0.0
Deaths,Latvia,Male,15-49 years,Opioid use disorders,Number,1999,27.49660886696198,31.4312512381812,24.023084187543088
Deaths,Latvia,Female,15-49 years,Opioid use disorders,Number,1999,4.978055591574162,5.673964069671179,4.3336839822769315
Deaths,Latvia,Male,50-69 years,Opioid use disorders,Number,1999,13.035810548431058,15.26623187218545,10.964803958847368
Deaths,Latvia,Female,50-69 years,Opioid use disorders,Number,1999,3.0463891317081835,3.66474493287918,2.5101046283535973
Deaths,Latvia,Male,70+ years,Opioid use disorders,Number,1999,1.37123237330406,1.7461271113091132,1.0631414849181906
Deaths,Latvia,Female,70+ years,Opioid use disorders,Number,1999,0.86870009413603,1.060614666183809,0.7041808054342561
Deaths,Latvia,Male,15-49 years,Cocaine use disorders,Number,1999,2.5565666028103116,3.241184769906651,1.9821298179074587
Deaths,Latvia,Female,15-49 years,Cocaine use disorders,Number,1999,0.5025332853551463,0.6297453974134999,0.4015861103177387
Deaths,Latvia,Male,50-69 years,Cocaine use disorders,Number,1999,1.9878132761109653,2.5403772732933723,1.518042933463754
Deaths,Latvia,Female,50-69 years,Cocaine use disorders,Number,1999,0.33465863293203535,0.44066497384598746,0.24566905766885522
Deaths,Latvia,Male,70+ years,Cocaine use disorders,Number,1999,0.21183402045779995,0.30802682076447796,0.13907516691332983
Deaths,Latvia,Female,70+ years,Cocaine use disorders,Number,1999,0.03762889634590829,0.05162237829276511,0.026600799640625984
Deaths,Latvia,Male,15-49 years,Amphetamine use disorders,Number,1999,1.5002943565402769,1.8896407739093557,1.1450854750256125
Deaths,Latvia,Female,15-49 years,Amphetamine use disorders,Number,1999,0.2907812030300713,0.3655136529388377,0.22938136356214459
Deaths,Latvia,Male,50-69 years,Amphetamine use disorders,Number,1999,0.8867734724013607,1.1305347805541164,0.5252446221366894
Deaths,Latvia,Female,50-69 years,Amphetamine use disorders,Number,1999,0.16456370290230338,0.21546198270762604,0.12268915031887236
Deaths,Latvia,Male,70+ years,Amphetamine use disorders,Number,1999,0.05938005717665528,0.08387383330196171,0.03538891206889194
Deaths,Latvia,Female,70+ years,Amphetamine use disorders,Number,1999,0.03249190252153024,0.04519840754284824,0.016684917503282073
Deaths,Malta,Male,5-14 years,Opioid use disorders,Number,1998,0.0,0.0,0.0
Deaths,Malta,Female,5-14 years,Opioid use disorders,Number,1998,0.0,0.0,0.0
Deaths,Malta,Male,15-49 years,Opioid use disorders,Number,1998,2.275254125533634,2.6788091613140206,1.9125762465201568
Deaths,Malta,Female,15-49 years,Opioid use disorders,Number,1998,0.2049558461491824,0.23794914028158212,0.16609000105902127
Deaths,Malta,Male,50-69 years,Opioid use disorders,Number,1998,0.2129353897385233,0.25832079042972567,0.1714766852390934
Deaths,Malta,Female,50-69 years,Opioid use disorders,Number,1998,0.07565674534083086,0.0920531300588686,0.06154014854990104
Deaths,Malta,Male,70+ years,Opioid use disorders,Number,1998,0.1664972061844924,0.20020770564374327,0.13931008102216202
Deaths,Malta,Female,70+ years,Opioid use disorders,Number,1998,0.0795416929394001,0.0958238574713158,0.06625439666797112
Deaths,Malta,Male,15-49 years,Cocaine use disorders,Number,1998,0.06021622587412726,0.07950336130121934,0.044949042076756554
Deaths,Malta,Female,15-49 years,Cocaine use disorders,Number,1998,0.008995374708790832,0.01117663237143375,0.006863980504351811
Deaths,Malta,Male,50-69 years,Cocaine use disorders,Number,1998,0.0077817892370777774,0.01084500181145523,0.0055428263744056565
Deaths,Malta,Female,50-69 years,Cocaine use disorders,Number,1998,0.0021750703221568974,0.0028899411046611786,0.0016164164710147973
Deaths,Malta,Male,70+ years,Cocaine use disorders,Number,1998,0.0013638064468441489,0.0018315635735247386,0.0010105525642538744
Deaths,Malta,Female,70+ years,Cocaine use disorders,Number,1998,0.00795396924430833,0.009984317096051331,0.006301591041187179
Deaths,Malta,Male,15-49 years,Amphetamine use disorders,Number,1998,0.193094559560926,0.25961080695963,0.14610483562812793
Deaths,Malta,Female,15-49 years,Amphetamine use disorders,Number,1998,0.0338168431031347,0.06455028047874856,0.0259506646664076
Deaths,Malta,Male,50-69 years,Amphetamine use disorders,Number,1998,0.008138860257859145,0.011218500667171645,0.005854301411319343
Deaths,Malta,Female,50-69 years,Amphetamine use disorders,Number,1998,0.00532322114084939,0.007183756630276427,0.004059053653707554
Deaths,Malta,Male,70+ years,Amphetamine use disorders,Number,1998,0.0006624476825713612,0.000917214482312451,0.00036226738281455094
Deaths,Malta,Female,70+ years,Amphetamine use disorders,Number,1998,0.0055546163777333265,0.00711557341727213,0.002514749821607497
Deaths,Malta,Male,15-49 years,Other drug use disorders,Number,1998,0.8301408341585752,1.0325281749820217,0.6666941388297183
Deaths,Malta,Female,15-49 years,Other drug use disorders,Number,1998,0.09273425814713003,0.11131074660881343,0.0746181818700847
Deaths,Malta,Male,50-69 years,Other drug use disorders,Number,1998,0.15793434574449008,0.19882492867525592,0.12280935561193923
Deaths,Malta,Female,50-69 years,Other drug use disorders,Number,1998,0.07103967972003915,0.08693119482685029,0.058111987073641486
Deaths,Malta,Male,70+ years,Other drug use disorders,Number,1998,0.1557326574228985,0.18779309222970134,0.12606736525584536
Deaths,Malta,Female,70+ years,Other drug use disorders,Number,1998,0.1253752847836333,0.14542734898855353,0.10633894768517453
Deaths,Lithuania,Male,5-14 years,Opioid use disorders,Number,2002,0.0,0.0,0.0
Deaths,Lithuania,Female,5-14 years,Opioid use disorders,Number,2002,0.0,0.0,0.0
Deaths,Lithuania,Male,15-49 years,Opioid use disorders,Number,2002,36.66951773922517,41.859717275716605,31.899564015741394
Deaths,Lithuania,Female,15-49 years,Opioid use disorders,Number,2002,6.7431157727663855,7.720082236477788,5.836075460581901
Deaths,Lithuania,Male,50-69 years,Opioid use disorders,Number,2002,13.090462692494146,15.187858233522922,11.144582547226928
Deaths,Lithuania,Female,50-69 years,Opioid use disorders,Number,2002,3.8975780427032314,4.712430097577896,3.239235954174232
Deaths,Lithuania,Male,70+ years,Opioid use disorders,Number,2002,1.9402066151282922,2.4051701828728196,1.5380889725205127
Deaths,Lithuania,Female,70+ years,Opioid use disorders,Number,2002,1.1123404482964796,1.3542686478445483,0.9202240912590421
Deaths,Lithuania,Male,15-49 years,Cocaine use disorders,Number,2002,3.3861983388185446,4.225683438414018,2.668288469424019
Deaths,Lithuania,Female,15-49 years,Cocaine use disorders,Number,2002,0.6463856421380292,0.8071861825598282,0.5256519116735731
Deaths,Lithuania,Male,50-69 years,Cocaine use disorders,Number,2002,1.0797445930253382,1.4156668390249239,0.7912686406954612
Deaths,Lithuania,Female,50-69 years,Cocaine use disorders,Number,2002,0.4312307747598264,0.5599064216507855,0.32484732671194694
Deaths,Lithuania,Male,70+ years,Cocaine use disorders,Number,2002,0.11819408263114936,0.16503160682166798,0.08292303891722214
Deaths,Lithuania,Female,70+ years,Cocaine use disorders,Number,2002,0.0480967980754369,0.06573357970082272,0.033842472828978135
Deaths,Lithuania,Male,15-49 years,Amphetamine use disorders,Number,2002,2.032661553115441,2.494424411890277,1.606857010584303
Deaths,Lithuania,Female,15-49 years,Amphetamine use disorders,Number,2002,0.43539392204568456,0.5442015232228848,0.34998305288407994
Deaths,Lithuania,Male,50-69 years,Amphetamine use disorders,Number,2002,0.4557779009094625,0.651563119532981,0.340211868511678
Deaths,Lithuania,Female,50-69 years,Amphetamine use disorders,Number,2002,0.29848542385039617,0.3848218870678824,0.22684984040809722
Deaths,Lithuania,Male,70+ years,Amphetamine use disorders,Number,2002,0.04922549002958258,0.07165799877317598,0.03461730616799912
Deaths,Lithuania,Female,70+ years,Amphetamine use disorders,Number,2002,0.047913097060883855,0.06671348181359749,0.033218702171095314
Deaths,Lithuania,Male,15-49 years,Other drug use disorders,Number,2002,14.417360719545927,17.125808989439307,11.959344044444428
Deaths,Lithuania,Female,15-49 years,Other drug use disorders,Number,2002,4.009238699291781,4.7312998932219905,3.385456965212951
Deaths,Lithuania,Male,50-69 years,Other drug use disorders,Number,2002,2.355810630493157,2.975027964713936,1.80295983402423
Deaths,Lithuania,Female,50-69 years,Other drug use disorders,Number,2002,2.6279053501591227,3.155475415396703,2.1219817042566014
Deaths,Lithuania,Male,70+ years,Other drug use disorders,Number,2002,1.3533575459224656,1.7024022358192694,1.0779734935067002
Deaths,Lithuania,Female,70+ years,Other drug use disorders,Number,2002,1.8513099799515822,2.18500590946205,1.5803372845661519
Deaths,Netherlands,Male,5-14 years,Opioid use disorders,Number,1998,0.0,0.0,0.0
Deaths,Netherlands,Female,5-14 years,Opioid use disorders,Number,1998,0.0,0.0,0.0
Deaths,Netherlands,Male,15-49 years,Opioid use disorders,Number,1998,41.01642298725613,46.97558351929846,35.631901518792304
Deaths,Netherlands,Female,15-49 years,Opioid use disorders,Number,1998,6.113933223558445,7.062618247845965,5.19605611889935
Deaths,Netherlands,Male,50-69 years,Opioid use disorders,Number,1998,5.519517084346051,6.747391231406273,4.501703615797929
Deaths,Netherlands,Female,50-69 years,Opioid use disorders,Number,1998,1.7662263137147602,2.1241725570643992,1.4393616444656214
Deaths,Netherlands,Male,70+ years,Opioid use disorders,Number,1998,4.77086913749569,5.53315874718962,4.107125109181639
Deaths,Netherlands,Female,70+ years,Opioid use disorders,Number,1998,2.7529262761598066,3.225352924137223,2.3260345634514827
Deaths,Netherlands,Male,15-49 years,Cocaine use disorders,Number,1998,2.3304442527881895,2.913874538099289,1.8518396458450834
Deaths,Netherlands,Female,15-49 years,Cocaine use disorders,Number,1998,0.33159476032893687,0.4112111202801207,0.25722746674638675
Deaths,Netherlands,Male,50-69 years,Cocaine use disorders,Number,1998,0.5272889390454449,0.715069741675171,0.3808049080193228
Deaths,Netherlands,Female,50-69 years,Cocaine use disorders,Number,1998,0.083786636079251,0.11512699248619244,0.059118544352508275
Deaths,Netherlands,Male,70+ years,Cocaine use disorders,Number,1998,0.001857175643496459,0.0025808146338417233,0.001289799568797838
Deaths,Netherlands,Female,70+ years,Cocaine use disorders,Number,1998,0.44816455053511167,0.5606778641644699,0.3525365393700933
Deaths,Netherlands,Male,15-49 years,Amphetamine use disorders,Number,1998,3.1208745794203083,3.9060144699013044,2.203443271709235
Deaths,Netherlands,Female,15-49 years,Amphetamine use disorders,Number,1998,0.6976683402675586,1.3175663805283182,0.5322447258667153
Deaths,Netherlands,Male,50-69 years,Amphetamine use disorders,Number,1998,0.10367067151495957,0.13884259029516777,0.07659306161519382
Deaths,Netherlands,Female,50-69 years,Amphetamine use disorders,Number,1998,0.056337360508751336,0.08891505293283962,0.0413056892051658
Deaths,Netherlands,Male,70+ years,Amphetamine use disorders,Number,1998,0.0011951048346925833,0.0018614096046742992,0.0008756537614651984
Deaths,Netherlands,Female,70+ years,Amphetamine use disorders,Number,1998,0.4343869579295647,0.5709896858433111,0.04528347792966145
Deaths,Netherlands,Male,15-49 years,Other drug use disorders,Number,1998,20.433872440601792,23.74896372446817,17.33906831277424
Deaths,Netherlands,Female,15-49 years,Other drug use disorders,Number,1998,4.345496818276304,5.146221925475978,3.670799096784145
Deaths,Netherlands,Male,50-69 years,Other drug use disorders,Number,1998,4.38937386647677,5.396731124032723,3.5258337381930533
Deaths,Netherlands,Female,50-69 years,Other drug use disorders,Number,1998,1.8239159447978541,2.208015958684827,1.5053730732034571
